Year,Region,SiteCode,TidalHeight,Transect,LongestBladeLengthMean,LongestBladeLengthSe,LongestBladeWidthMean,SheathLengthMean,SheathLengthSe,EpiphyteBladeAreaMean,EpiphyteDryMassMean,EpiphytePerAreaMean,EpiphytePerAreaSe,DensityShootsMean,DensityShootsSd,DensityShootsSe,PercentSeagrassMean,PercentBareMean,PercentOtherMean,PrevalenceMean,SeverityMean,LesionAreaMean,CountBlades,Percent,CountBrokenTip,BladeAreaMean,Meadow,TempAnomTot_January,TempAnomTot_February,TempAnomTot_March,TempAnomTot_April,TempAnomTot_May,TempAnomTot_June,TempAnomTot_July,TempAnomTot_August,TempAnomTot_September,TempAnomWarm_January,TempAnomWarm_February,TempAnomWarm_March,TempAnomWarm_April,TempAnomWarm_May,TempAnomWarm_June,TempAnomWarm_July,TempAnomWarm_August,TempAnomWarm_September,TempAnomCold_January,TempAnomCold_February,TempAnomCold_March,TempAnomCold_April,TempAnomCold_May,TempAnomCold_June,TempAnomCold_July,TempAnomCold_August,TempAnomCold_September,transect_unique_code,year,region,site_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large,GrazingScarsMeanTransect,CountScars,SampleCollectionDate,LocationName,SampleProcessingDate,Depth,Salinity,LocationComments,TransectBeginDecimalLatitude,TransectBeginDecimalLongitude,TransectEndDecimalLatitude,TransectEndDecimalLongitude,CanopyHeight,Structure,StructureLog,EpiphytePerAreaMeanMg,DensityLog
2019,AK,C,U,3,581.8,63.4234972230324,4.2,65,3.66060104354463,23.83285804,0.0038,2.12104574703e-4,1.0382551302615e-4,508,154.919333848297,38.7298334620742,0.95,0.05,0,0.45,0.0561308665591589,0.51940702143,20,1,6,27.56658065986,AK_C,16.121242424242432,7.1028181818181775,13.761010101010072,5.55344444444446,1.397686868686872,9.528515151514904,8.620333333333193,3.5535757575754108,11.583464646464998,16.121242424242432,7.359020202020199,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.207333333333295,11.314909090908904,11.668010101010395,0,-0.25620202020202143,-0.09136363636362964,-3.6009797979797797,-4.261909090909118,-3.2854545454545967,-5.587000000000103,-7.761333333333495,-0.08454545454539897,AK.C.U3.2019,2019,AK,AK.C.2019,1.0808848263211266,0.6840909210755113,0,0,0.09576567194329864,0.05608628141873709,0,0,-0.324068512927833,-0.4288415949115602,-2,-2,-1.0706280586844528,-1.2086395864318151,-2,-2,28,23,0.2,5,2019-07-16,Nossuk,2019-07-16,NA,31.8,NA,55.707344,-133.341874,55.707394,-133.341636,646.8,3285.744,3.5166337235182827,0.21210457470299998,2.7058637122839193
2019,AK,D,L,4,418.6,57.8321709777525,4.4,105.8,12.3547561691844,18.325,0.0122,4.1908277400007e-4,2.4536272631633e-4,156,52.459508194416,13.114877048604,0.35,0.53,0.12,0.7,0.171168045636225,2.71073623611,20,1,1,20.8407593746,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.L4.2019,2019,AK,AK.D.2019,3.996665543627828,0.7249563708741815,0.00637730699080392,0.00637730699080392,2.2630947263114805,0.26120541557738103,0.02946202345177066,0.02946202345177066,0.520579699997554,-0.13779455128496562,-1.821465263820381,-1.821465263820381,-0.05721866182000362,-0.7660197895911309,-1.5808146153488138,-1.5808146153488138,25,22,0.8,5,2019-07-17,Natzuhini,2019-07-17,NA,31.9,NA,55.248734,-132.880842,55.24883,-132.881029,524.4,818.064,2.912787281372508,0.41908277400007005,2.1931245983544616
2019,AK,D,L,5,524.4,87.7613810283316,5,34.4,6.80147042925278,24.949,0.0015,7.43838044123036e-5,2.29292812134736e-5,109,54.881690936049,13.7204227340122,0.47,0.395,0.135,0.55,0.0531578604942268,0.60951434815,20,1,2,22.92024688565,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.L5.2019,2019,AK,AK.D.2019,2.7328863488392336,0.9195075819142512,0,0,0.8987388285891187,0.1334559686809142,0.09427101570285776,0.09427101570285776,0.4380730917568222,-0.05439863743331288,-2,-2,-0.05217054854759773,-0.87792157304261,-1.3510737694498205,-1.3510737694498205,25,22,0.2,5,2019-07-17,Natzuhini,2019-07-17,NA,31.9,NA,55.248967,-132.881319,55.249056,-132.881516,558.8,609.0919999999999,2.784682895382768,0.07438380441230359,2.037426497940624
2019,AK,D,L,6,579,81.5364948964573,5.4,153.8,28.4190077237049,30.993,0.0018,8.8475868948114e-5,3.4801596191268e-5,178,20.7846096908265,5.19615242270663,0.7625,0.22,0.0175,0.75,0.00870179299752115,0.170635514,16,0.8,1,28.16739662825,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.L6.2019,2019,AK,AK.D.2019,4.908898125906397,1.531549038745985,0.15517107611141284,0.07758553805570642,1.8209476971115437,0.4484457246527756,0.2071553586449249,0.2071553586449249,0.6871743091779874,0.15683988572576574,-1.2471929554678216,-1.391033000859498,0.25041316475623826,-0.4936332568818846,-0.6662687346757646,-0.6662687346757646,25,22,0,5,2019-07-17,Natzuhini,2019-07-17,NA,31.8,NA,55.249199,-132.881798,55.249298,-132.88198,732.8,1304.3839999999998,3.115405462968688,0.08847586894811399,2.250420002308894
2019,AK,D,U,1,353.9,45.3123603446124,5,87.4,14.4277510374971,12.346,0.001,8.29062141669448e-5,6.65264611117165e-6,96,25.9229627936314,6.48074069840786,0.095,0.58,0.325,0.95,0.13070377813336,1.89005340287,20,1,9,15.5335,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.U1.2019,2019,AK,AK.D.2019,8.655383205768203,5.815223040929846,0.0858074480864939,0.0858074480864939,3.77420037931392,2.821804072378429,0.1716148961729878,0.1716148961729878,0.9328578905240116,0.753265886293248,-1.3704242666177815,-1.3704242666177815,0.5779740981932018,0.435722888563133,-1.225971336995416,-1.225971336995416,25,22,0.8,5,2019-07-17,Natzuhini,2019-07-17,NA,31.9,NA,55.248717,-132.880889,55.248815,-132.881071,441.29999999999995,423.6479999999999,2.627005160486761,0.0829062141669448,1.9822712330395684
2019,AK,D,U,2,455,43.1288766373528,5.4,105.8,12.6388290596875,24.287,0.029,0.00150394503567393,0.00141194535265602,153,75.7803844452287,18.9450961113072,0.3,0.3875,0.3125,0.95,0.145004511465447,3.38646927608,20,1,1,22.9882481515,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.U2.2019,2019,AK,AK.D.2019,6.817422383384446,2.571399496047385,0.5257955286348245,0.10515910572696492,4.215771960734438,1.6824278002573048,0.2181226204215588,0.2181226204215588,0.7441921898950676,0.334304328304545,-0.9870213742894078,-1.3284748013405114,0.12925745402140576,-0.17707346927429518,-0.9397928870660563,-0.9397928870660563,25,22,0.8,5,2019-07-17,Natzuhini,2019-07-17,NA,31.8,NA,55.24895,-132.881365,55.249036,-132.881566,560.8,858.024,2.933499435776201,1.50394503567393,2.184691430817599
2019,AK,D,U,3,554,72.4368690654145,4.4,89.2,13.7854996282326,26.738,0.00459999999999999,1.7440694276416e-4,2.39023963357513e-5,116,41.4407207144535,10.3601801786134,0.325,0.4375,0.2375,1,0.0897702899559291,2.17032508555,20,1,8,23.4685,AK_D,11.383393939393937,-0.7081111111111236,11.582595959595947,4.263151515151492,3.26449494949493,13.135262626262396,9.737161616161302,12.9583434343436,21.7928383838383,11.603373737373738,2.0086868686868486,12.518858585858576,9.263919191919191,8.055696969696978,18.073141414141396,14.8871212121209,20.1316666666669,21.8767979797979,-0.21997979797980083,-2.716797979797972,-0.9362626262626296,-5.000767676767699,-4.791202020202049,-4.937878787879001,-5.149959595959599,-7.173323232323298,-0.08395959595960001,AK.D.U3.2019,2019,AK,AK.D.2019,5.36451909274852,2.124678160128697,0,0,3.1917685222651926,1.143670464924012,0.1706748381117651,0.1706748381117651,0.6856335981631823,0.16251121385407163,-2,-2,0.25551763858975746,-0.25026454381562235,-0.9273533666413736,-0.9273533666413736,25,22,1,5,2019-07-17,Natzuhini,2019-07-17,NA,31.8,NA,55.249177,-132.881852,55.249282,-132.882023,643.2,746.1120000000001,2.8728040249673135,0.17440694276416,2.0644579892269186
2019,AK,E,L,4,458.8,87.0352802029154,3.9,104.8,19.3891722360703,18.263030996,0.002,1.8804592804921e-4,7.96882487029376e-5,308,155.743378671454,38.9358446678636,0.7125,0.0325,0.255,0.8,0.245447809397055,4.21248696192,20,1,1,18.89570854728,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.L4.2019,2019,AK,AK.E.2019,6.734579603237484,1.5489078131658025,0,0,1.3262243806907268,0.36232565938776967,0.08764727969123892,0.06395284314494,0.7276948405299499,0.1703464310508621,-2,-2,0.11200935345939338,-0.43562583117526577,-1.091460946210013,-1.172486115984941,31,22,0.8,5,2019-07-18,Shinaku,2019-07-18,NA,30.6,NA,55.597359,-133.163469,55.59744,-133.163257,563.6,1735.8880000000001,3.2395217009377633,0.18804592804921,2.4885507165004443
2019,AK,E,L,5,359.2,34.1531843317721,3.7,66.4,7.29794491620758,13.0675346398,0.0016,1.2263142596917e-4,6.27128031143602e-5,465,79.3557391329281,19.838934783232,0.6125,0.295,0.0925,0.684210526315789,0.111665007188892,1.15164505602105,19,0.95,0,12.6646635392947,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.L5.2019,2019,AK,AK.E.2019,4.905885849017266,1.694479152503962,0,0,0.7678844447703861,0.1800510234607508,0.1800510234607508,0.1800510234607508,0.6281703523433392,0.1923320809704027,-2,-2,-0.1127297755189544,-0.729524760216095,-0.729524760216095,-0.729524760216095,31,22,0.2,5,2019-07-18,Shinaku,2019-07-18,NA,31,NA,55.597564,-133.162943,55.597656,-133.162745,425.6,1979.0400000000002,3.2964545721769456,0.12263142596917001,2.667452952889954
2019,AK,E,L,6,387.8,21.4415484515461,4,88.6,6.43117407632541,14.7003901564,0.0012,8.39714419122638e-5,1.7673563333896e-5,631,87.3536871955996,21.8384217988999,0.51,0.105,0.2825,0.6,0.257169622098256,1.354649913,20,1,2,9.75721006454,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.L6.2019,2019,AK,AK.E.2019,7.013821744615413,3.20275882390858,0.02440214738897023,0,1.613580485648775,0.712450620182878,0.401760637955008,0.401760637955008,0.6875003167574242,0.38887059245478783,-1.615295477010856,-2,0.0992427218321454,-0.2305561837081756,-0.6735451099404038,-0.6735451099404038,31,22,0,5,2019-07-18,Shinaku,2019-07-18,NA,31,NA,55.5978,-133.162457,55.597898,-133.16227,476.4,3006.0839999999994,3.478001112054874,0.0839714419122638,2.8000293592441343
2019,AK,E,U,1,249.2,24.5222348084346,3.2,59,3.61939221417077,6.6174905664,0.02,0.00632913491312085,0.00615249907114842,514,259.28105728469,64.8202643211725,0.5625,0.235,0.2025,0.45,0.124417323647977,0.38509547298,20,1,6,7.2955119213,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.U1.2019,2019,AK,AK.E.2019,15.478301370021864,4.633087459531016,0,0,3.72660767760092,1.0164664668592902,0.0437330534417913,0.0437330534417913,1.1554002195949045,0.6299649794246128,-2,-2,0.5709245571804313,0.00223481557750369,-1.505573190368438,-1.505573190368438,31,22,0,5,2019-07-18,Shinaku,2019-07-18,NA,22.4,NA,55.597339,-133.163427,55.597417,-133.163212,308.2,1584.148,3.199795753377676,6.32913491312085,2.710963118995276
2019,AK,E,U,2,244.2,20.867199141236,2.5,49.8,11.1193524991341,5.5118218624,6e-4,9.56674256889987e-5,3.97428017292988e-5,493,118.045189087343,29.5112972718359,0.425,0.425,0.15,0.75,0.132824141690674,0.708856768,20,1,2,7.4496786016,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.U2.2019,2019,AK,AK.E.2019,32.38931968193268,10.345591094221742,0,0,5.078759876246389,1.9813515927041656,0.12321340561853132,0.12321340561853132,1.4016450529365807,0.959290489140774,-2,-2,0.7056252985784559,0.23668314975669175,-1.2955182841094528,-1.2955182841094528,31,22,0.2,5,2019-07-18,Shinaku,2019-07-18,NA,30.8,NA,55.597544,-133.162904,55.597638,-133.162711,294,1449.42,3.1611942496893874,0.0956674256889987,2.69284691927723
2019,AK,E,U,3,263.8,29.2273844194105,3,60,4.94974746830583,8.158,0.001,1.1375890660446e-4,3.99910306123469e-5,502,121.039938312388,30.259984578097,0.475,0.4625,0.0625,0.65,0.16883469369616,0.9349772231,20,1,3,7.6979240221,AK_E,13.637338383838392,2.840484848484838,14.145656565656562,4.524454545454529,2.8669191919192683,10.540333333333,8.4178383838382,6.555141414141405,13.887858585858297,13.637338383838392,3.759171717171699,14.363414141414143,9.17374747474747,6.581818181818267,15.0662121212119,14.602979797979698,13.936303030303003,14.148898989898695,0,-0.9186868686868612,-0.21775757575758092,-4.649292929292941,-3.714898989898999,-4.5258787878789,-6.185141414141498,-7.3811616161616,-0.26104040404040063,AK.E.U3.2019,2019,AK,AK.E.2019,18.21679550126338,5.273389669673677,0,0,7.162218565118723,2.7349690890022034,0.1528584530724549,0.07642922653622745,1.2539833050700335,0.7228669266036281,-2,-2,0.8546758729489674,0.4355248719135839,-1.250351080848541,-1.3940948473569017,31,22,0.4,5,2019-07-18,Shinaku,2019-07-18,NA,30.2,NA,55.597782,-133.162426,55.597874,-133.162231,323.8,1625.4759999999999,3.210980561562374,0.11375890660446,2.7007037171450192
2019,AK,F,L,4,398.2,78.5114004460499,3.5,107,19.9674735507525,14.5036421248,0.0034,3.0292111496709e-4,7.92975770309529e-5,162,70.161717956922,17.5404294892305,0.725,0.275,0,0.4,0.118039469003321,0.69466435165,20,1,1,12.2449820883,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.L4.2019,2019,AK,AK.F.2019,10.410590928225975,1.4838899123532494,0,0,8.22818284555787,1.0129616559675547,0.01290555713290142,0.01290555713290142,0.9023486729881516,0.16703798639871237,-2,-2,0.7797683246948214,-0.02749069466493381,-1.722991082834444,-1.722991082834444,31,25,0,5,2019-07-19,Refugio,2019-07-19,NA,32.3,NA,55.2838,-133.333457,55.2835163333333,-133.333506333333,505.2,818.424,2.912978356425924,0.30292111496709,2.2095150145426308
2019,AK,F,L,5,221,10.2274141404365,2.9,66.4,5.50090901579003,5.663059762,8e-4,1.5870995448629e-4,4.34267217750902e-5,162,70.161717956922,17.5404294892305,0.55,0.45,0,0.6,0.256022101648312,1.2829004125,20,1,1,6.64267470592,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.L5.2019,2019,AK,AK.F.2019,3.0392967757699236,0.45600120228405183,0,0,1.6374749320930992,0.1926743120263164,0,0,0.4521856143571753,-0.35837242757246923,-2,-2,0.20837154711708109,-0.6932031218483139,-2,-2,31,25,0.2,5,2019-07-19,Refugio,2019-07-19,NA,32.5,NA,55.2835163333333,-133.333506333333,55.2832326666667,-133.333555666667,287.4,465.58799999999997,2.668001778340838,0.15870995448629,2.2095150145426308
2019,AK,F,L,6,293.8,25.2772625100108,3.4,86,6.34822809924155,9.01113922308,0.0012,1.3742831582047e-4,1.94156059933238e-5,151,35.3836120259083,8.84590300647707,0.6125,0.3875,0,0.5,0.0978112667385006,0.33519235201,20,1,0,8.40423994967,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.L6.2019,2019,AK,AK.F.2019,7.676465081445422,2.4808088372963866,0,0,3.978655682456469,1.217000561692567,0.04680771391125257,0.04680771391125257,0.8857266585819643,0.396340397912638,-2,-2,0.6008265478006275,0.08884476153705032,-1.2455926874998056,-1.2455926874998056,31,25,0.6,5,2019-07-19,Refugio,2019-07-19,NA,32.5,NA,55.2832326666667,-133.333555666667,55.282949,-133.333605,379.8,573.498,2.7585319076941683,0.13742831582047,2.1789769472931693
2019,AK,F,U,1,301.6,34.0757978629995,3.7,75.8,5.09313263129874,10.10452656,8e-4,9.89651924914159e-5,3.5119343957557e-5,251,38,9.5,0.3125,0.675,0.0125,0.4,0.189493684499066,0.9459669299,20,1,2,11.99751444815,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.U1.2019,2019,AK,AK.F.2019,13.642474275838469,6.759525996664628,0.03391440005426304,0.03391440005426304,8.799391037546625,5.241162665618784,0,0,1.1098158179406936,0.7397536385117216,-1.554429832522389,-1.554429832522389,0.9065740752042916,0.6047164841682486,-2,-2,31,25,0,5,2019-07-19,Refugio,2019-07-19,NA,32.4,NA,55.283809,-133.333526,55.2835203333333,-133.333588,377.40000000000003,947.2740000000001,2.976475617309951,0.0989651924914159,2.399673721481038
2019,AK,F,U,2,268.6,41.3625434421047,3.1,72.4,9.85190336940025,8.985,8e-4,1.3803190273778e-4,6.3006744988029e-5,279,125.533528057912,31.3833820144781,0.4375,0.5125,0.05,0.75,0.19246735271548,1.00116715075,20,1,3,7.18726339077,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.U2.2019,2019,AK,AK.F.2019,15.04520959733081,4.929875302004277,0,0,6.334404689507807,1.2311329615383404,0,0,1.1757913652849707,0.6476899706915358,-2,-2,0.7618587831506712,0.05957192093486782,-2,-2,31,25,0.8,5,2019-07-19,Refugio,2019-07-19,NA,32.5,NA,55.2835203333333,-133.333588,55.2832316666667,-133.33365,341,951.39,2.9783585822660954,0.13803190273778002,2.4456042032735974
2019,AK,F,U,3,211.2,23.9820766406915,3,43.4,7.52728370662352,5.97,3.9999999999998e-4,6.33359559402034e-5,4.27309909648081e-5,223,74.2159012611179,18.5539753152795,0.3375,0.645,0.0675,1,0.274783726525655,1.78439275553,20,1,2,6.795907968,AK_F,12.67980808080808,6.987404040404041,14.901282828282802,4.0863636363636395,5.9738888888888875,8.816424242424299,8.219333333333402,9.437545454545807,15.7051111111109,12.67980808080808,7.098010101010099,15.276545454545431,7.837252525252531,7.340202020202027,12.5891515151516,12.457747474747505,14.814151515151709,15.7051111111109,0,-0.1106060606060586,-0.3752626262626295,-3.750888888888891,-1.3663131313131398,-3.772727272727302,-4.2384141414141006,-5.3766060606059,0,AK.F.U3.2019,2019,AK,AK.F.2019,3.6545176434501254,0.7268138836712127,0.02044822509406183,0.02044822509406183,1.7951578219872342,0.4656480673059155,0,0,0.5111886568621249,-0.1834341986096521,-1.6466562534040243,-1.6466562534040243,0.24906775442016,-0.40754459437181334,-2,-2,31,25,0.8,5,2019-07-19,Refugio,2019-07-19,NA,32.5,NA,55.2832316666667,-133.33365,55.282943,-133.333712,254.6,567.7579999999999,2.7541632623657972,0.0633359559402034,2.3483048630481607
2019,BC,A,L,4,913.2,50.9307372811351,4,173.6,11.8431414751323,24.749280683,0,0,0,572,32.9848450049413,8.24621125123532,0.9975,0.0025,0,0.35,0.12604391947138,0.95172785185,20,1,2,28.98757406715,BC_A,14.704691919191934,-5.883424242424263,8.670525252525241,11.803969696969723,5.642565656565415,7.605444444444297,20.2398181818183,9.530202020201903,-0.7905454545453949,15.460686868686883,0.46138383838384023,12.24057575757575,12.300939393939412,9.110969696969466,9.235161616161497,20.892242424242497,12.103545454545204,4.321393939394003,-0.7559949494949496,-6.344808080808103,-3.570050505050508,-0.4969696969696909,-3.4684040404040513,-1.6297171717172,-0.6524242424241997,-2.5733434343432986,-5.111939393939398,BC.A.L4.2019,2019,BC,BC.A.2019,0.4039559640364466,0.4039559640364466,0.01226091221186856,0.01226091221186856,0,0,0,0,-0.38796581276019854,-0.38796581276019854,-1.730953130287446,-1.730953130287446,-2,-2,-2,-2,24,23,0,5,2019-07-30,Pruth Bay,2019-07-30,0.6,27.26,compass bearing 190 from Begin to End,51.6454,-128.119,51.64523,-128.11911,1086.8,6216.496,3.793545658538877,0,2.7573960287930244
